1617389800.000000, 1617389800.000000, 1617389800.000000
32.000000, 32.000000, 32.000000
18,52,35
18,53,36
0,55,24
7,59,8
10,55,20
12,54,24
6,50,32
18,49,42
16,46,53
15,46,56
26,41,59
26,40,50
24,41,38
34,44,25
34,49,14
21,57,-10
15,62,-3
27,54,4
37,37,9
42,43,24
50,37,35
45,36,32
41,36,37
33,29,38
26,25,37
20,26,47
57,20,52
67,24,53
60,23,50
57,21,46
39,20,42
46,24,41
47,25,41
44,25,39
43,25,39
45,25,37
49,24,37
48,25,35
44,27,38
45,26,38
44,28,32
47,28,36
53,23,38
46,27,37
46,27,36
46,26,37
47,25,37
46,27,34
44,28,34
45,27,35
48,27,35
47,26,34
47,28,35
46,27,36
48,26,36
46,27,36
46,26,36
44,27,35
46,27,36
47,27,36
47,26,35
46,26,35
47,26,36
46,27,35
45,27,34
45,27,35
45,27,34
47,26,36
48,25,39
46,24,38
47,25,36
48,26,36
48,26,34
48,26,34
46,27,34
46,26,35
46,26,35
46,26,35
47,26,35
48,26,36
47,26,35
47,26,34
47,26,34
46,26,35
47,26,35
47,27,35
47,27,35
47,26,35
47,26,35
46,26,34
47,26,35
47,26,35
47,26,34
47,26,35
47,26,35
47,26,34
47,27,35
47,26,34
47,26,34
47,26,35
47,26,35
47,26,35
47,26,35
47,26,34
47,26,35
47,26,34
47,26,34
47,26,35
47,26,35
47,26,34
47,26,35
48,26,35
46,26,34
47,26,35
47,26,35
47,26,35
47,26,35
46,26,34
47,26,34
47,26,35
47,26,35
47,26,35
48,26,34
48,26,34
47,26,35
47,26,35
47,26,34
47,26,35
47,25,35
44,26,33
45,25,33
45,28,32
54,26,31
59,24,27
50,28,33
54,24,30
57,25,33
61,27,28
63,28,24
62,30,25
57,30,26
45,33,26
42,31,27
44,32,27
40,32,24
41,36,24
42,34,27
44,31,32
44,30,31
32,31,30
21,32,29
26,32,36
35,25,39
36,24,39
43,24,45
47,21,47
45,19,43
59,17,45
66,17,47
55,20,38
48,23,34
48,22,34
53,21,38
47,20,39
46,21,44
46,18,43
49,16,42
48,19,50
30,22,47
18,25,46
13,24,48
20,21,52
6,21,47
-5,21,66
18,15,68
9,14,68
-16,11,68
-8,13,62
-18,18,53
-11,10,62
0,13,60
-14,14,63
-13,9,62
-24,10,63
-6,-1,67
-19,6,64
-10,7,63
-3,7,60
2,10,65
-12,5,60
-9,6,61
-13,1,63
-18,-6,63
-20,-5,63
-17,0,60
-14,4,62
-5,4,66
-6,1,64
-18,9,63
-11,4,62
-12,5,63
-10,3,63
-10,2,62
-11,2,64
-9,1,65
-16,4,56
-10,8,64
-7,5,64
-14,6,61
-15,6,61
-9,5,62
-11,5,62
-10,5,62
-12,5,63
-13,5,64
-12,5,63
-12,5,62
-10,5,62
-11,6,61
-11,5,62
-12,5,63
-12,5,63
-11,5,63
-12,5,62
-10,5,62
-10,5,62
-11,4,63
-12,6,61
-12,6,63
-12,5,63
-12,6,62
-11,5,63
-11,5,62
-12,6,62
-11,5,63
-12,6,62
-12,5,62
-11,5,63
-12,6,62
-12,6,62
-12,6,62
-11,6,62
-11,6,62
-12,5,63
-12,5,63
-12,6,63
-12,4,63
-13,5,63
-14,5,62
-15,6,61
-16,7,61
-15,7,60
-15,7,61
-17,7,61
-17,7,61
-17,8,61
-17,9,61
-17,8,61
-16,7,61
-16,6,61
-17,5,61
-17,7,61
-15,7,61
-16,8,61
-17,8,61
-18,8,61
-17,7,61
-16,7,61
-16,6,61
-17,8,61
-18,10,61
-17,5,61
-17,10,62
-17,8,61
-16,6,61
-17,8,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,5,61
-17,9,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-18,5,61
-16,9,61
-17,8,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,60
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,60
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,60
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-18,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-18,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
