1617485968.000000
1.000000
75.00
75.00
75.67
75.50
75.00
87.50
96.43
103.12
108.33
112.50
115.91
118.75
121.08
123.07
124.73
126.12
127.35
128.44
129.37
130.20
130.95
131.64
132.26
132.83
133.36
133.88
134.37
134.82
135.24
135.63
136.00
136.31
136.61
136.88
137.14
137.42
137.68
137.92
138.15
138.38
138.59
138.79
138.98
139.14
139.29
139.43
139.57
139.71
139.84
139.96
140.08
140.19
140.30
140.41
140.51
140.59
140.67
140.74
140.81
140.88
142.05
143.22
144.35
145.53
146.75
146.68
146.62
146.55
146.48
146.42
146.35
146.27
146.20
146.13
146.08
146.05
146.02
145.98
145.97
145.95
145.93
145.87
145.78
145.68
145.58
145.47
145.37
