116,-11,19
84,-17,-1
65,-12,-4
48,-3,16
41,5,5
44,7,1
48,9,5
46,5,6
38,8,0
46,4,0
50,3,5
60,6,-2
74,7,-7
85,7,-13
89,8,-15
95,13,-19
104,-1,-30
97,-4,-22
81,1,-25
93,-7,-33
67,0,-24
43,2,-9
37,-1,-7
26,7,-3
26,5,0
26,5,-6
35,-1,0
39,3,2
55,6,-10
66,3,-11
81,-4,-4
88,-12,3
90,-6,2
111,-5,-30
112,-15,-26
97,-19,0
81,-14,-6
63,-11,-3
41,1,-3
34,5,-5
24,9,-4
26,8,-2
29,5,1
37,7,2
44,6,3
48,8,-1
58,8,-3
75,7,-4
89,8,-1
99,16,-3
127,2,-23
103,6,-14
102,7,-18
73,1,-22
64,7,-19
49,3,-10
38,3,-7
25,4,-2
23,2,2
23,2,4
25,2,2
27,2,0
41,2,-1
65,-5,-6
77,-9,-8
91,-12,3
100,-4,3
120,-9,-20
112,-13,5
108,-13,1
85,-10,-9
72,-8,-3
46,0,-2
28,11,-6
24,14,-6
22,13,-1
26,13,-5
33,8,-9
42,6,-7
54,3,-2
75,2,0
68,5,-9
100,11,-27
105,19,-28
101,11,-37
96,5,-37
85,3,-40
64,5,-31
50,-1,-28
43,-4,-14
33,2,-10
33,1,-10
33,4,-8
36,3,-11
33,2,-10
45,4,-11
53,1,-11
67,-5,-14
73,-7,-17
95,-13,-9
94,-10,-21
93,-13,-38
103,-27,-16
100,-28,-13
78,-16,-19
65,-11,-7
35,0,-3
23,8,-6
26,13,-4
28,8,-2
29,9,-5
41,7,-6
52,9,-8
64,6,-7
72,-1,-10
81,3,-14
99,0,-11
103,1,-31
103,-4,-37
92,-9,-28
90,-9,-31
69,-4,-26
50,-5,-12
42,0,-11
32,1,-7
31,0,-2
33,1,-3
30,0,-5
27,1,-5
37,1,-4
50,-2,-4
69,-15,-17
88,-20,-11
107,-13,-19
106,-44,-35
106,-35,-12
90,-32,-19
78,-18,-6
68,-11,-5
49,-2,-6
41,1,-6
31,4,1
28,5,1
30,7,-1
33,4,1
41,3,0
56,0,-3
64,-1,-4
74,-6,-17
82,-7,-6
91,-1,-10
98,-17,-40
107,-14,-36
77,-17,-35
61,-7,-32
54,-2,-28
50,-14,-6
51,-12,1
46,-6,-9
44,-4,-3
41,-3,-3
34,-1,-11
34,-3,-12
48,-4,-24
62,-18,-28
71,-19,-32
89,-23,-37
92,-26,-53
102,-37,-27
98,-45,-24
77,-35,-22
59,-16,-4
47,-5,-5
41,-2,-6
41,3,-1
38,3,-3
36,1,-6
34,2,-5
41,4,-10
48,1,-14
62,-3,-13
71,-3,-33
73,-9,-31
97,-2,-54
114,-22,-65
100,-23,-33
77,-25,-26
54,-13,-25
46,-17,-12
45,-15,-7
37,-6,-19
39,-3,-10
41,-4,-2
33,0,-4
32,-2,-3
29,-5,-12
41,-18,1
44,-26,5
76,-38,-1
77,-40,-1
88,-34,11
71,-40,-2
62,-48,-10
56,-60,1
39,-58,-3
28,-47,-15
28,-44,-14
27,-43,-6
26,-50,-4
31,-52,-2
42,-52,1
41,-47,-1
28,-48,-9
25,-65,-4
25,-74,-3
29,-71,-4
29,-74,-3
30,-103,-5
50,-128,0
49,-105,-3
30,-112,-11
29,-122,-2
27,-81,11
20,-59,11
12,-53,6
9,-43,3
10,-43,6
6,-42,6
0,-38,2
-4,-37,-1
-5,-44,-3
-5,-53,-6
1,-62,-11
14,-69,-3
12,-87,-7
32,-90,-7
38,-91,6
31,-109,22
16,-109,14
13,-89,2
15,-54,4
14,-48,8
18,-40,12
20,-37,13
24,-37,15
25,-39,17
25,-42,16
23,-51,9
23,-61,8
25,-77,3
27,-86,-1
30,-107,2
39,-119,10
38,-96,5
21,-116,-10
12,-104,-8
14,-86,-1
22,-63,17
19,-55,16
14,-45,9
9,-41,0
6,-39,-3
0,-35,-3
-3,-33,-4
-4,-34,-5
12,-53,-5
13,-61,-5
17,-60,-4
12,-69,-3
14,-93,-16
29,-95,16
28,-106,24
9,-110,9
8,-102,6
16,-68,15
13,-54,16
17,-45,20
20,-40,19
21,-39,18
24,-40,21
24,-42,20
27,-57,21
25,-73,16
24,-79,10
23,-87,4
19,-94,-2
24,-128,2
29,-102,0
21,-110,-14
11,-119,-19
12,-102,-11
22,-64,9
16,-50,11
12,-46,7
7,-40,-3
6,-40,-4
3,-37,0
-6,-32,-3
-7,-30,-5
-5,-38,-7
-3,-45,-7
6,-54,-7
14,-55,-2
24,-80,4
32,-102,1
33,-102,15
15,-120,18
8,-119,8
9,-92,6
11,-56,10
10,-48,11
20,-41,15
24,-39,16
30,-36,19
29,-35,17
29,-38,17
25,-55,15
23,-64,13
22,-76,6
20,-79,0
19,-94,-5
34,-128,6
39,-128,4
18,-118,-20
6,-104,-1
5,-97,9
7,-67,10
8,-55,6
2,-43,0
4,-39,0
5,-37,1
-6,-30,-2
-8,-29,-3
-3,-38,-2
-3,-47,-5
0,-49,-5
13,-55,4
17,-69,3
36,-88,-1
34,-95,9
14,-118,10
4,-107,1
14,-98,3
24,-73,15
25,-64,19
34,-44,21
27,-38,19
22,-35,17
16,-38,15
17,-44,12
18,-60,9
20,-71,2
22,-73,-2
24,-103,-6
33,-128,-1
46,-112,5
15,-125,-17
5,-116,-16
12,-83,0
11,-75,8
9,-52,9
-1,-31,1
0,-26,-1
4,-29,0
2,-30,0
-6,-28,-6
-2,-40,-5
1,-54,-4
4,-74,-8
5,-75,-6
2,-82,-6
-2,-99,-15
22,-103,-7
30,-105,13
22,-110,10
12,-94,7
17,-78,9
13,-46,6
17,-35,10
23,-32,12
23,-32,13
24,-32,13
26,-41,18
21,-46,15
21,-54,13
20,-74,7
22,-79,4
24,-83,2
30,-128,8
39,-128,15
27,-112,-13
15,-114,-21
5,-103,-13
8,-79,5
9,-61,5
5,-39,2
1,-33,-1
9,-37,0
8,-41,-1
-1,-35,-5
-5,-39,-8
-5,-46,-8
-3,-59,-10
-4,-63,-11
-6,-68,-11
5,-108,-18
21,-101,-6
44,-113,24
29,-123,19
4,-104,-3
10,-63,-4
6,-56,3
18,-50,17
24,-43,16
30,-38,14
26,-43,16
26,-46,20
21,-46,15
20,-54,13
20,-74,9
23,-83,4
23,-84,2
28,-122,5
31,-128,10
15,-96,-7
-5,-115,-25
-5,-119,-25
9,-70,-2
15,-55,8
11,-43,12
9,-37,5
10,-35,0
7,-32,-4
4,-31,-5
1,-32,-5
-3,-44,-4
1,-53,-2
3,-65,-5
5,-67,-6
4,-75,-5
0,-93,-13
20,-102,0
25,-99,20
18,-106,13
7,-95,5
11,-78,6
13,-49,7
17,-43,16
23,-40,18
25,-36,17
28,-36,19
28,-38,21
23,-49,19
20,-58,17
16,-70,10
14,-71,3
19,-79,-5
33,-128,6
45,-128,13
24,-122,-19
14,-120,-20
-2,-101,-6
5,-63,7
11,-51,12
5,-39,8
4,-36,3
17,-46,0
9,-39,-7
-24,-32,-4
-4,-45,-4
-9,-45,-6
-1,-58,-11
1,-60,-11
7,-59,2
13,-97,-9
30,-103,-4
34,-106,20
25,-118,21
7,-105,16
13,-69,12
9,-54,11
11,-48,20
17,-42,22
25,-32,23
23,-30,22
22,-31,20
22,-46,22
18,-52,17
16,-69,6
15,-91,-9
19,-124,-11
42,-128,13
39,-113,8
7,-123,-15
0,-98,-7
2,-77,1
0,-46,12
-1,-34,13
8,-27,8
11,-31,6
4,-30,1
-3,-28,-3
-1,-31,-6
2,-53,-8
1,-63,-10
-3,-66,-13
1,-78,-11
-4,-98,-17
15,-106,-9
25,-103,10
23,-121,11
7,-103,3
11,-81,4
4,-48,11
4,-44,15
15,-33,16
21,-27,17
22,-27,17
24,-29,21
24,-38,22
20,-53,18
14,-77,7
14,-88,2
17,-88,0
16,-99,-2
27,-122,6
28,-107,-3
17,-111,-16
4,-101,-12
6,-90,-4
14,-57,9
8,-36,12
4,-31,10
6,-31,2
7,-33,0
3,-34,-1
2,-34,-2
-3,-43,-7
-2,-53,-9
-1,-61,-10
6,-73,-9
11,-71,-5
6,-94,-7
23,-101,-5
27,-104,10
19,-108,14
10,-97,11
14,-65,11
11,-41,14
12,-39,16
19,-31,16
20,-30,16
21,-31,17
28,-41,17
30,-50,19
26,-69,17
24,-74,14
25,-86,12
16,-91,-2
20,-110,-5
39,-119,11
35,-110,2
6,-105,-21
3,-102,-15
14,-79,5
17,-50,5
14,-43,3
6,-38,-4
5,-38,-5
5,-35,-2
4,-34,-2
1,-38,-3
-1,-45,-6
1,-49,-8
6,-60,-6
10,-67,0
9,-83,-6
26,-89,-5
26,-93,11
23,-115,17
8,-100,3
17,-85,8
20,-54,11
13,-44,9
21,-34,13
20,-30,15
23,-28,17
28,-32,21
28,-36,22
21,-51,18
16,-70,9
14,-78,2
11,-106,-14
17,-128,-12
39,-124,-3
20,-117,-14
13,-113,-10
11,-91,5
2,-72,6
3,-38,9
7,-30,9
14,-32,7
10,-30,1
10,-33,-1
-26,-22,-19
-27,-21,-11
2,-49,-1
6,-60,-8
14,-64,-12
20,-77,-11
10,-94,-17
25,-101,-9
38,-116,24
29,-124,18
14,-101,5
20,-79,9
10,-43,11
11,-30,14
14,-27,19
19,-26,20
21,-26,20
19,-32,20
17,-44,19
14,-53,15
12,-72,6
12,-79,3
12,-84,-2
9,-100,-9
26,-128,-1
30,-110,-10
14,-110,-22
4,-107,-7
14,-101,1
6,-53,2
2,-29,5
4,-28,2
8,-37,-3
8,-36,-2
1,-33,-2
0,-31,-5
1,-32,-5
6,-41,-8
9,-48,-9
20,-70,-5
14,-98,-7
14,-99,-12
22,-83,10
23,-100,14
6,-105,2
22,-86,7
25,-68,11
21,-48,14
21,-40,14
19,-35,20
6,-28,16
11,-33,16
13,-39,18
14,-45,15
12,-63,8
7,-80,-4
8,-78,-7
5,-99,-12
13,-126,-8
50,-115,7
42,-115,-6
19,-109,-20
18,-81,2
14,-65,9
-2,-37,4
-4,-29,3
7,-29,0
13,-33,1
9,-33,0
0,-36,-3
-3,-39,-6
-1,-56,-11
5,-65,-18
10,-63,-15
5,-95,-18
13,-98,-24
34,-93,9
31,-117,26
15,-113,14
15,-81,7
12,-53,7
4,-37,13
11,-34,19
15,-31,19
20,-28,21
21,-31,23
23,-40,24
23,-57,17
20,-69,12
17,-78,5
15,-79,3
15,-104,-3
24,-128,2
37,-128,-11
16,-114,-27
10,-105,-14
8,-78,12
4,-62,14
3,-33,6
2,-24,3
7,-28,3
8,-27,1
5,-25,-1
-3,-29,-6
0,-44,-7
2,-57,-9
7,-65,-13
13,-67,-11
11,-77,-7
21,-103,-15
29,-98,-1
35,-121,17
25,-123,14
21,-92,13
11,-50,13
0,-42,11
11,-33,16
15,-32,19
20,-29,22
22,-28,22
21,-40,24
14,-50,19
13,-61,14
10,-79,0
13,-79,-3
8,-97,-11
27,-128,-1
40,-110,1
24,-106,-20
16,-107,-17
26,-102,4
20,-59,3
8,-45,-2
-5,-29,-6
-4,-27,-5
-2,-35,-3
1,-32,-3
1,-34,-4
-2,-36,-9
-1,-43,-11
0,-58,-15
9,-69,-8
8,-89,-9
21,-111,-18
31,-95,-4
35,-113,18
7,-107,12
13,-93,10
15,-52,8
11,-42,9
17,-32,13
19,-28,14
20,-29,14
24,-34,17
24,-38,17
24,-50,14
23,-70,5
20,-77,-1
19,-88,-8
19,-108,-6
37,-128,8
35,-116,1
7,-108,-21
-3,-91,-16
4,-75,-7
16,-52,11
14,-44,9
0,-31,0
3,-28,-3
4,-30,-3
2,-32,-2
1,-36,-4
-1,-50,-7
-4,-70,-13
-3,-76,-14
-4,-89,-17
-4,-124,-26
19,-97,-8
31,-105,11
12,-106,5
8,-84,2
16,-67,3
12,-44,6
13,-40,8
26,-32,16
25,-32,14
25,-33,13
24,-41,17
21,-42,16
21,-54,12
21,-71,7
23,-78,3
21,-106,-7
29,-128,-1
39,-127,5
7,-109,-15
-5,-115,-18
-5,-93,-6
-1,-68,0
11,-46,8
8,-40,5
7,-39,1
-1,-30,-5
-5,-25,-7
-17,-20,-7
-6,-27,-5
4,-47,-4
4,-79,-7
2,-82,-11
-7,-102,-27
2,-116,-30
19,-97,-8
33,-108,13
23,-111,10
19,-86,14
10,-48,9
-1,-40,7
5,-36,15
11,-34,18
17,-33,22
22,-33,21
25,-39,23
27,-56,25
26,-66,23
23,-83,15
22,-87,12
14,-96,-1
24,-128,-1
24,-123,-5
8,-122,-28
0,-123,-29
4,-89,-7
10,-53,11
10,-45,10
8,-37,3
7,-35,0
6,-30,-3
0,-25,-5
-1,-26,-6
-2,-34,-6
-1,-44,-5
7,-69,-5
14,-75,-4
14,-76,-1
10,-99,-8
21,-103,-6
25,-106,14
11,-103,5
12,-93,5
20,-63,13
18,-50,15
18,-43,17
23,-39,18
25,-34,20
22,-32,20
21,-35,19
18,-51,17
16,-62,13
12,-80,3
19,-79,1
19,-72,2
20,-109,6
28,-128,8
32,-121,-10
11,-114,-22
8,-101,-11
12,-72,14
15,-60,14
7,-40,1
4,-36,-3
3,-37,-2
2,-34,-1
2,-32,-2
10,-41,-4
15,-60,-5
13,-57,-9
7,-53,-11
8,-53,-6
8,-71,-6
28,-74,3
26,-80,13
21,-111,13
11,-111,9
29,-89,18
44,-67,18
5,-51,13
-2,-48,26
-2,-42,25
11,-35,22
15,-33,23
24,-34,21
35,-56,24
32,-66,18
29,-80,12
27,-85,9
27,-115,-1
35,-120,3
28,-116,-10
13,-109,-20
14,-94,-9
12,-71,8
12,-51,12
9,-42,10
6,-33,4
4,-33,4
2,-31,6
1,-28,-1
-5,-28,-4
3,-41,-7
8,-48,-6
11,-60,-4
18,-72,1
13,-93,-7
33,-103,-1
33,-98,15
10,-117,14
9,-95,8
15,-77,13
15,-47,22
16,-42,24
22,-28,22
24,-27,22
20,-29,23
20,-38,24
20,-42,24
25,-63,22
26,-76,15
27,-83,5
25,-84,5
25,-96,2
45,-122,6
47,-124,-1
29,-106,-29
31,-90,-13
37,-79,-2
44,-59,9
40,-55,0
14,-45,-9
-57,-24,-35
0,-17,-14
-3,-28,-1
24,-24,5
42,-28,0
38,-40,7
39,-45,4
42,-60,15
55,-61,14
81,-53,-10
93,-51,-11
81,-55,-1
66,-35,-11
65,-27,-7
55,-8,-1
44,-3,-1
20,4,0
30,5,-5
24,1,-9
36,-12,-3
32,-16,-4
63,-19,-18
90,-33,-17
91,-29,-22
88,-15,-38
90,-15,-41
96,-34,-52
83,-37,-30
62,-40,-42
54,-40,-47
52,-37,-34
35,-24,-26
23,-14,-15
19,-9,-10
23,-8,-6
24,-8,-5
30,-9,-10
45,-14,-10
47,-17,-16
67,-30,-18
71,-34,-21
75,-42,-20
72,-40,-32
77,-46,-53
89,-58,-22
80,-61,-27
59,-44,-39
61,-36,-20
44,-18,-12
28,-5,-12
25,-3,-8
30,-2,-3
29,-2,-7
35,-5,-15
51,-9,-15
62,-14,-22
76,-30,-20
75,-28,-22
89,-33,-31
86,-41,-44
93,-37,-43
78,-45,-38
66,-44,-44
53,-31,-35
40,-22,-17
32,-16,-9
29,-5,-5
26,-1,-7
26,-2,-6
34,-6,-12
30,-9,-14
46,-11,-19
57,-18,-25
68,-30,-28
68,-31,-28
82,-33,-20
83,-37,-41
85,-38,-43
101,-57,-16
79,-44,-22
49,-17,-21
48,-9,-3
38,-3,-7
29,4,-13
31,-2,-7
30,-7,-2
31,-12,9
38,-6,1
62,-10,-9
63,-14,-9
62,-23,-8
90,-24,-5
87,-25,-4
86,-35,-24
78,-49,-23
47,-60,-31
58,-69,-20
68,-66,-12
47,-46,-7
39,-43,0
30,-32,10
23,-24,9
19,-25,7
7,-26,1
2,-28,-2
5,-44,-4
10,-59,-5
12,-74,-11
17,-97,-22
19,-109,-26
29,-128,-36
50,-108,-11
59,-109,19
19,-91,11
17,-69,7
0,-39,10
1,-31,15
17,-18,20
19,-18,21
19,-18,18
23,-25,16
21,-34,17
22,-51,11
21,-72,0
21,-78,-3
19,-83,-5
20,-95,-7
43,-128,-1
31,-123,-27
20,-120,-30
15,-95,-6
19,-78,5
21,-54,17
12,-40,7
8,-35,7
8,-31,4
5,-30,4
1,-23,1
-1,-26,-4
1,-33,-5
6,-53,-11
6,-62,-14
12,-71,-14
9,-94,-16
24,-114,-14
33,-113,17
21,-117,11
13,-96,-1
21,-81,2
25,-46,16
26,-37,19
29,-34,19
29,-26,16
27,-25,17
26,-30,16
31,-45,19
29,-55,16
23,-71,5
23,-79,1
22,-85,-1
30,-126,-4
35,-128,-2
29,-115,-17
18,-121,-21
10,-101,-6
15,-66,11
11,-52,11
4,-36,7
1,-30,4
7,-34,1
5,-35,3
1,-34,1
-5,-35,-6
-4,-41,-7
-2,-55,-11
0,-59,-13
16,-66,-5
22,-104,-15
32,-110,-16
42,-106,22
34,-113,23
15,-109,9
22,-71,14
19,-51,16
20,-35,19
25,-31,21
24,-26,21
24,-24,20
25,-24,18
32,-40,18
34,-52,19
29,-71,8
24,-85,0
21,-87,-2
28,-124,-6
35,-128,0
28,-109,-12
16,-115,-15
17,-102,-7
20,-68,9
21,-59,13
10,-43,7
3,-35,1
3,-37,1
2,-33,2
0,-31,2
-2,-32,-3
-3,-36,-7
-4,-52,-14
6,-54,-15
13,-56,-9
19,-90,-9
32,-102,-13
39,-101,16
26,-125,17
18,-122,13
23,-83,10
20,-60,12
18,-41,16
23,-30,18
23,-27,18
22,-23,17
23,-24,17
31,-37,18
29,-57,13
27,-66,7
